熏	89664
葛	89639
劇	89566
穩	89359
氏	89281
叉	89026
芦	89016
盼	88988
键	88752
竖	88659
線	88364
泌	88267
捞	88209
劑	88150
鄂	88111
傻	87998
間	87929
偿	87889
岭	87838
桩	87830
勃	87823
鲍	87814
摊	87754
砥	87738
缔	87710
耽	87699
崭	87655
腺	87651
妨	87589
勞	87559
捉	87535
呵	87442
愚	87282
呆	87203
闸	87147
钠	87117
淬	87008
茂	86967
億	86819
焚	86571
唤	86470
嫩	86442
尸	86410
聆	86364
寫	86289
澄	86261
吵	86214
場	86059
膀	85768
炖	85472
吓	85440
皱	85410
嗎	85395
绑	85393
奏	85141
叔	85089
勉	85057
惹	84989
么	84845
锤	84748
轿	84746
枚	84725
準	84569
堡	84476
邵	84474
丸	84310
覺	84302
渝	84113
擔	83939
畏	83749
潍	83640
押	83575
卤	83469
赖	83167
惯	83053
廊	82707
棚	82679
瞄	82668
铬	82547
绍	82481
腌	82384
懒	82339
镍	82264
捧	82234
枕	82218
渣	81959
爽	81686
拌	81605
笼	81587
莎	81509
盯	81349
犬	81281
僧	80726
饥	80670
啥	80624
琼	80431
師	80177
岸	80070
锡	79955
恨	79881
庚	79739
宅	79672
講	79557
讯	79398
逝	79196
傷	79187
視	79116
緊	78959
巅	78946
褪	78836
绳	78750
糯	78744
栋	78724
蚊	78719
遠	78534
痰	78450
瑜	78420
姆	78308
斤	78257
豐	78184
肇	78006
恭	77937
嗜	77864
碑	77629
胖	77552
怨	77548
窑	77075
郎	77051
舟	76917
試	76870
遊	76782
橘	76721
杠	76634
揉	76605
昔	76586
韭	76579
養	76527
瀑	76524
痴	76298
測	76184
拦	76131
裸	75473
俯	75442
泸	75219
糊	75141
橄	75092
審	75089
汁	74990
筋	74964
畢	74964
抒	74723
帅	74628
芒	74531
刹	74484
拐	74435
壬	74343
蜡	74273
述	74169
琴	74116
尹	74011
焕	74007
柬	73999
蠕	73986
蒲	73979
襄	73883
坊	73846
娃	73825
喀	73743
灿	73701
署	73590
叮	73364
頭	73349
裡	73332
禽	73057
绽	72984
坡	72945
够	72817
萝	72738
蟹	72576
贬	72548
拱	72478
終	72082
饿	71892
盟	71838
遺	71522
虹	71471
硒	71197
樂	71104
號	71092
恪	70981
統	70978
钉	70908
仇	70858
兆	70694
絕	70557
炭	70414
砌	70407
徽	70314
採	70170
酪	70049
涡	69984
碘	69905
栖	69864
奴	69716
奈	69688
樊	69395
損	69388
箭	69348
臣	69305
茁	69280
扇	68977
酚	68943
亨	68924
妄	68877
锋	68850
肤	68659
扰	68625
笃	68529
劉	68449
骂	68409
谐	68368
黔	68296
屬	68145
脖	68139
弊	68058
撑	68038
痉	67975
粽	67704
沐	67701
陵	67678
枣	67673
異	67663
弃	67562
哮	67544
驳	67489
鹅	67305
匠	67290
绚	67196
锰	67073
钓	67012
靶	66941
烂	66825
邹	66812
縣	66694
讀	66671
酯	66618
椅	66560
甩	66538
亞	66532
楷	66527
羞	66461
亟	66449
铲	66387
銀	66119
弦	66087
殡	65871
翠	65866
宰	65854
艳	65848
鐵	65668
伍	65568
肆	65307
匆	65279
綠	65178
郊	65166
厄	65134
泽	65113
順	64839
雍	64812
蔚	64808
據	64787
谜	64743
叹	64632
鞭	64627
藉	64591
娇	64474
捏	64439
逮	64376
捡	64320
邢	64316
愁	64278
編	64186
痤	64170
筒	64088
臨	64056
獎	64028
耀	63925
灼	63852
習	63729
歡	63667
娶	63617
榆	63572
娘	63477
門	63402
钦	63345
畫	63208
悦	63170
買	63072
荔	63010
級	63003
腔	62938
砸	62867
豁	62865
滇	62823
峡	62740
邱	62644
衛	62615
褐	62592
嘲	62540
纱	62497
爵	62426
阜	62423
彝	62235
茄	62204
傲	62073
茎	61699
拯	61693
雜	61690
梗	61678
椭	61509
飛	61497
矢	61283
岂	61240
酌	61238
躯	61235
羡	61034
鹤	60946
晾	60878
狐	60836
寸	60740
藤	60624
谓	60554
毗	60445
錯	60443
绣	60236
酥	60071
夢	60059
蝴	59993
亡	59991
径	59933
寝	59469
跪	59412
葬	59305
驶	59183
癸	59165
淤	59135
颅	59016
柚	58976
嗅	58859
芹	58777
葉	58565
員	58267
澎	58076
龚	57967
歐	57944
殺	57940
旱	57939
兹	57810
劫	57779
掘	57726
羟	57725
競	57604
豫	57542
嘱	57500
捍	57393
柿	57389
眾	57165
窝	57135
摧	57118
谣	57097
炫	57065
鸣	56903
遴	56841
吻	56825
霜	56818
迭	56795
瘤	56753
蹲	56716
邦	56653
議	56601
裙	56594
傍	56559
濒	56534
臉	56516
廖	56433
俞	56355
椰	56341
淄	56307
俊	56294
抉	56157
秸	56091
隊	56051
胀	55959
蘑	55943
跻	55898
榨	55850
籍	55770
矮	55738
膏	55681
晕	55504
酵	55499
綜	55416
苛	55414
廢	55347
沖	55318
隻	55315
喧	55290
儀	55254
芭	55252
腋	55120
祁	55072
饺	55066
樹	55057
寶	54821
歪	54759
華	54731
沮	54659
诵	54653
慧	54590
葫	54573
興	54525
巫	54344
誰	54334
坪	54241
焉	54226
驚	54144
贩	54097
韶	54094
壹	54092
翡	54080
掺	54060
灣	53950
宛	53863
沼	53812
郝	53750
猕	53647
蚂	53633
悔	53596
娜	53479
祸	53329
辜	53255
谎	53218
敞	53147
蚕	53144
锈	53049
倘	53039
鬆	52927
钥	52910
驿	52782
镶	52736
語	52715
釉	52675
磅	52606
枫	52585
芽	52486
憧	52467
荨	52421
盾	52402
矩	52069
铣	52020
輸	52005
轧	51929
冥	51834
灶	51789
違	51784
倚	51732
脫	51715
辟	51699
惡	51581
糕	51461
诏	51432
逢	51399
寨	51367
漳	51326
桐	51230
邯	51197
逗	51172
屯	51164
巷	51104
逛	51034
帆	50930
堕	50915
誠	50889
脐	50825
汝	50816
顏	50809
搏	50750
複	50722
肃	50515
霾	50445
汕	50422
帷	50321
廠	50028
聖	49911
锯	49910
顧	49758
翘	49732
訓	49719
唇	49625
孢	49556
滕	49500
閱	49468
嘛	49437
飙	49434
譬	49362
談	49331
禀	49330
蜘	49307
挨	49284
爲	49275
楊	49242
冤	49220
凋	49214
兜	49204
虐	49169
闷	49065
歇	48976
鞍	48951
臀	48888
溺	48871
討	48835
乞	48785
酮	48776
昼	48609
紀	48589
殖	48523
阁	48503
芙	48292
靈	48197
痔	48176
雲	48176
徵	48009
窄	47905
柑	47862
卑	47811
靖	47721
陇	47698
拾	47662
責	47638
塘	47573
裏	47515
窦	47495
馅	47471
陡	47402
洲	47348
軟	47345
渤	47303
罩	47274
梵	47235
裤	47206
络	47177
坝	47144
骆	47136
芜	47129
壶	47110
熄	47107
尋	47077
層	47074
倪	47072
腳	47069
掏	47053
慌	46978
寡	46958
汞	46945
蛮	46904
擴	46904
弓	46894
缸	46891
夕	46887
阔	46817
晓	46699
舱	46615
卒	46557
捣	46554
捆	46508
怡	46484
骤	46461
臂	46401
費	46338
診	46297
懷	46205
鋁	46071
惧	46058
锚	46016
賽	45956
侠	45953
義	45914
僅	45871
購	45868
濕	45861
俩	45813
堤	45773
萃	45761
绒	45692
滩	45688
袖	45683
渭	45647
凄	45592
笨	45576
绞	45568
濃	45537
髮	45534
麵	45502
橱	45448
耿	45399
湛	45375
睿	45323
栅	45297
靓	45218
册	45217
剛	45141
珊	45138
琉	45129
腎	45114
螃	45012
庐	44922
毋	44779
願	44765
鄉	44721
籽	44684
鹰	44558
壽	44452
飯	44336
裴	44156
茫	44152
爭	44100
筷	44087
祂	44014
翁	43857
拧	43693
羅	43613
阮	43603
篆	43597
渲	43592
雁	43584
蝶	43573
硼	43553
換	43537
馒	43504
淳	43463
虞	43439
淹	43360
痊	43333
梭	43188
眩	43183
寬	43170
龍	43074
魂	42981
薏	42717
禮	42696
朵	42684
惜	42669
帖	42625
唾	42625
潇	42559
饶	42521
詳	42459
艘	42388
坟	42361
窃	42281
嫦	42274
喘	42274
遣	42245
嫉	42206
伞	42198
胺	42157
泳	42111
聂	42073
刨	42027
吳	41946
骚	41859
隱	41844
渊	41834
皂	41742
涅	41713
樓	41688
棘	41586
钝	41582
貨	41531
腦	41367
諸	41363
闺	41320
鞠	41189
針	41145
鹏	41113
碾	41108
慷	41078
莆	41072
娛	41046
嗓	41010
踊	40995
戲	40851
璀	40848
溯	40845
凑	40782
貼	40684
扯	40407
搓	40351
趙	40314
窒	40171
韓	40071
屆	40006
輔	39998
铂	39972
態	39838
婉	39832
皖	39779
匀	39708
奎	39634
戶	39548
罹	39522
歸	39495
裹	39443
辊	39432
椎	39370
梧	39258
棱	39228
冀	39192
樣	39155
睁	39120
啟	39060
栗	39055
蘇	39046
肋	39045
轩	38984
匮	38937
荡	38923
肽	38778
鑫	38765
註	38732
護	38718
階	38718
泼	38698
痘	38642
锥	38571
陰	38566
輪	38481
狄	38459
誉	38457
牟	38432
咀	38372
丞	38226
溴	38128
燈	38119
燥	38103
緩	38087
頂	37863
痣	37821
咏	37808
鲤	37748
泊	37691
瘫	37682
樟	37673
辰	37671
讽	37589
溜	37575
疱	37533
祠	37526
琐	37444
乖	37411
潭	37392
勺	37314
茯	37312
剃	37277
晃	37133
塌	37105
况	37102
腕	37090
磕	36990
芥	36931
孜	36914
亢	36827
汾	36816
曙	36599
瘀	36539
稽	36538
麒	36514
構	36498
驴	36407
莅	36402
憋	36387
侮	36378
鹽	36334
簽	36311
佈	36291
翔	36202
雏	36152
勋	36132
藻	36113
贞	35996
圓	35868
翼	35852
阎	35847
谴	35776
掠	35741
绥	35675
園	35670
羌	35646
藍	35639
巾	35598
蝉	35588
苔	35569
娄	35522
瑶	35485
犀	35478
葵	35408
朔	35408
桔	35400
頻	35205
蜕	35071
菱	35039
巢	35000
暫	34999
崖	34895
旷	34890
禹	34884
奧	34883
藕	34862
哄	34858
雀	34779
仕	34680
斥	34572
翟	34540
炙	34530
琳	34528
佣	34527
钩	34493
庸	34456
懈	34424
溝	34423
喇	34419
摒	34417
浊	34409
钴	34372
颐	34356
诡	34330
惰	34201
沂	34126
眷	34118
佼	34094
漠	34009
儲	34003
杉	33929
棺	33891
磺	33890
妃	33873
嬉	33800
茉	33792
媳	33729
俘	33704
怯	33704
謝	33700
徘	33646
颤	33632
篡	33593
奸	33588
歼	33573
瑰	33550
坤	33510
鄭	33472
訂	33466
儘	33461
淫	33400
論	33389
汶	33350
斷	33347
瞭	33343
闫	33281
烙	33209
純	33176
禾	33165
蚌	33131
煲	33066
陽	33065
膠	33045
沁	33031
裕	33005
吟	32967
魚	32948
憑	32925
羁	32859
瘟	32851
榮	32738
逸	32732
暮	32657
酗	32644
爪	32621
屁	32606
週	32587
筆	32574
範	32564
貴	32539
靜	32483
耦	32358
喻	32333
麽	32317
紙	32188
虔	32168
栓	32081
耻	32031
纖	32029
赎	32013
兢	31910
釜	31866
囚	31864
颂	31650
褒	31648
搁	31600
蜗	31568
檔	31561
劈	31542
恍	31529
斋	31522
诛	31496
舊	31470
巍	31437
旭	31427
剔	31411
窘	31390
務	31358
荀	31327
潛	31319
衝	31293
娴	31278
瞧	31236
館	31136
猝	31110
氰	31056
啃	31020
瓣	30999
黯	30968
姬	30904
铃	30826
翰	30806
腫	30701
併	30673
蹦	30663
绷	30662
託	30654
詩	30640
汛	30601
烷	30566
癥	30550
伽	30520
榴	30474
貌	30384
媽	30300
钨	30275
勝	30237
辗	30110
鸽	30078
扒	30041
姊	30006
砷	29992
驯	29890
胳	29886
駕	29851
渺	29847
玲	29842
瞩	29833
瑕	29740
薯	29739
腥	29729
酝	29649
痒	29582
煞	29554
陛	29547
析	29531
粳	29504
逍	29487
戚	29444
趴	29442
赡	29429
涤	29339
擺	29323
舅	29298
磋	29246
哨	29243
菏	29212
哑	29193
侄	29171
趕	29161
拭	29138
峨	29134
濮	29125
貓	29064
虛	28949
蘸	28948
妳	28735
泻	28685
栈	28675
陸	28655
迸	28636
镉	28530
侥	28521
蝙	28515
钼	28358
扼	28294
噩	28283
晏	28268
鏡	28262
牲	28233
绯	28160
惬	28157
舜	28140
貢	28106
恳	28094
谅	28089
稅	28075
谥	27906
蔗	27906
壞	27844
佔	27824
鸦	27812
賺	27787
肘	27660
趨	27644
钳	27611
烏	27574
仆	27540
佟	27528
噴	27503
呐	27493
凈	27452
窥	27446
咪	27373
殘	27364
捂	27353
坍	27292
匿	27280
蠢	27269
耍	27259
苷	27255
蚝	27253
冉	27224
垢	27212
痢	27199
賣	27169
漢	27166
贿	27140
嗯	27133
黨	27042
寥	26993
稠	26985
卦	26908
備	26884
嫂	26876
仗	26836
庶	26817
賭	26800
腻	26756
槐	26740
宦	26693
撬	26652
贼	26543
铿	26543
鲨	26513
笛	26482
懦	26465
陀	26458
兮	26443
鮮	26423
宮	26419
淑	26356
颓	26321
搶	26245
酉	26237
瞎	26231
怜	26157
冇	26124
彈	26084
斧	26037
囤	26005
钣	25967
殴	25962
朦	25948
孫	25927
邊	25851
庇	25812
疆	25767
訪	25680
飽	25576
鈣	25541
烽	25521
瞻	25485
觅	25478
琢	25439
屹	25416
苟	25376
嵩	25372
卯	25328
礦	25310
彬	25275
胞	25275
緣	25181
尧	25179
馀	25159
烊	25132
藩	25124
愧	25080
踔	25056
惋	25026
乍	24987
抨	24961
盎	24936
戳	24901
讚	24862
錄	24857
泾	24809
愣	24746
荤	24684
蜿	24651
冈	24638
豌	24636
咒	24586
觸	24574
凿	24497
繫	24429
狩	24428
揽	24395
詢	24365
揣	24364
檀	24340
丫	24332
恬	24323
鳄	24285
酰	24267
栩	24262
圍	24260
漱	24253
汀	24226
蓉	24147
齊	24106
袜	24094
瘢	24082
絲	24049
傾	24045
楠	24038
腸	24024
彷	23974
姥	23956
萤	23914
琵	23885
拂	23811
胁	23706
攜	23671
眨	23638
憎	23586
泗	23575
夷	23527
莉	23482
搔	23475
羧	23414
俨	23409
煽	23401
詞	23383
卜	23371
迥	23363
纬	23310
納	23295
窖	23293
卿	23257
吏	23249
妒	23191
扦	23182
俏	23170
陨	23057
朕	23053
婦	23042
蹤	23004
踪	23002
伐	22975
耸	22966
椒	22959
贏	22935
妆	22935
跋	22928
剁	22890
苑	22888
瞳	22859
憨	22802
釋	22735
漸	22720
巳	22691
曆	22687
邂	22686
衢	22657
鞣	22581
挠	22580
煙	22568
叩	22554
锲	22487
迴	22481
荞	22480
窜	22436
辈	22400
芋	22397
訴	22397
幣	22389
咯	22355
铆	22345
懵	22321
寅	22305
悼	22264
災	22248
搪	22242
嚼	22238
貿	22229
豹	22221
掷	22200
柄	22148
娥	22140
繳	22121
莊	22115
誤	22114
恼	22113
鹈	22086
忆	22055
薇	22052
匪	22007
亥	21999
湄	21983
鲫	21897
疮	21875
桓	21867
熙	21852
籃	21842
膽	21777
貸	21742
躁	21729
額	21704
琅	21697
拇	21696
妮	21666
鐘	21661
坛	21640
阑	21640
鲸	21574
撇	21572
醛	21555
闵	21542
黛	21504
債	21496
霞	21487
镂	21458
驼	21456
煩	21455
际	21449
刁	21439
嫡	21437
萍	21429
咋	21426
諮	21417
酬	21406
蛙	21343
稚	21336
徇	21335
忏	21335
碟	21330
琥	21300
秤	21281
诬	21212
翩	21209
鏈	21197
狱	21135
钞	21070
诙	21065
蓋	21046
飾	21032
疝	21029
溅	21020
哼	21019
睫	21018
蹭	21010
吡	21002
绮	20983
須	20978
紛	20978
倦	20886
揪	20851
瞒	20850
挚	20811
烃	20810
贰	20803
蟑	20796
燒	20784
涩	20759
鄱	20757
戀	20753
滁	20744
恃	20743
禄	20740
玷	20733
療	20727
鄙	20726
擊	20673
幹	20665
焯	20654
倔	20635
畔	20613
醚	20553
荟	20519
霓	20468
冗	20443
墩	20401
厢	20382
狡	20342
貧	20302
乎	20200
哉	20186
棵	20179
暧	20175
陣	20168
橫	20157
練	20152
焖	20149
煸	20101
楞	20075
頒	20075
縮	20073
逊	20068
腮	19996
炊	19993
魁	19986
趾	19981
騎	19899
萱	19886
嬛	19843
讴	19766
氫	19758
蛤	19750
拷	19745
戛	19709
秃	19701
辱	19686
姨	19673
戎	19670
啮	19653
哎	19631
薰	19619
賠	19610
狙	19609
髋	19602
邑	19595
赓	19586
淨	19534
螨	19519
庫	19491
馈	19447
瞪	19440
栀	19423
矗	19402
匝	19385
聋	19342
涪	19339
拋	19329
煅	19307
骏	19243
掐	19166
龋	19147
匡	19097
湯	19074
棍	19063
蛀	19055
郴	19035
芸	19031
澜	19026
爹	19024
熠	19009
哇	18984
岑	18954
坯	18913
怠	18910
绅	18907
漩	18890
鹦	18878
鎮	18857
捨	18857
赘	18855
殉	18854
銅	18844
莴	18840
殆	18831
眺	18826
亳	18787
滔	18766
焙	18762
猶	18743
啼	18714
枇	18708
孪	18686
拮	18665
堿	18652
圭	18642
蛛	18623
捅	18560
懸	18536
谬	18509
郵	18494
術	18494
鋅	18490
餘	18475
钒	18428
罰	18409
峥	18408
忻	18399
氩	18394
嘗	18390
砝	18376
涟	18376
糠	18355
盤	18339
缜	18338
绊	18278
戌	18259
簇	18258
靳	18256
鱿	18234
桁	18230
粟	18210
媲	18173
皈	18138
疟	18103
撩	18084
憂	18083
喔	18083
榕	18026
吼	18019
铰	17972
汴	17959
谚	17949
魄	17931
瑟	17922
橋	17906
榻	17863
纾	17857
绰	17813
诟	17773
鄰	17764
躬	17756
刪	17750
牽	17691
嬴	17685
斐	17683
孰	17676
奚	17673
帘	17640
嬰	17622
哗	17609
糙	17592
呦	17567
皓	17566
穗	17501
擒	17487
崎	17461
廚	17458
昇	17456
槟	17453
迦	17444
祷	17441
擘	17419
驅	17405
诽	17399
淺	17382
疙	17362
衙	17338
叁	17325
褚	17321
蛟	17305
駐	17204
骁	17193
徹	17191
毯	17187
識	17117
題	17097
吩	17094
晦	17085
跆	17053
镌	17039
傣	17031
舔	17000
诀	16998
楔	16988
嘎	16961
韬	16940
蘭	16939
嘶	16910
垮	16909
寇	16886
漯	16878
烛	16871
厥	16868
鍛	16864
蚁	16857
赦	16841
蝕	16829
攒	16828
酣	16724
鸳	16718
廿	16701
姻	16662
丟	16646
谏	16604
茨	16602
掃	16597
籌	16595
寧	16577
璧	16548
谍	16537
鳥	16532
苞	16523
伶	16517
厮	16481
貪	16480
辍	16426
炽	16410
亂	16380
滾	16378
翌	16358
缆	16352
钯	16337
尉	16328
奕	16299
窟	16298
臧	16295
栾	16277
勐	16214
幢	16186
拽	16161
嗨	16161
匾	16134
勢	16123
庵	16113
溥	16090
侗	16083
汹	16079
嘌	16076
捻	16072
奮	16041
奪	16035
鑄	16030
婷	16028
頗	16023
牠	15995
彪	15969
潼	15958
褶	15913
鹌	15904
珀	15875
赃	15869
岱	15844
缉	15799
澡	15799
渎	15773
吝	15724
括	15723
斟	15698
滅	15672
铮	15657
芡	15640
拎	15625
氦	15586
懊	15579
癒	15566
蓟	15565
婺	15548
彎	15539
蕨	15533
冊	15528
遐	15515
拣	15506
楹	15475
蒿	15469
莘	15468
脈	15389
菸	15378
載	15357
恣	15353
誘	15346
寵	15338
岐	15335
迂	15332
毡	15329
猥	15318
縱	15280
呗	15212
敵	15207
痈	15205
鈉	15152
缤	15138
麥	15134
陋	15116
羯	15085
昙	15081
洼	15041
裔	15037
艱	15014
唠	14988
蔷	14975
漁	14957
镰	14915
麾	14907
閉	14904
敖	14883
妾	14879
墻	14844
藿	14836
绛	14835
贊	14825
趟	14821
唉	14821
钵	14768
髓	14751
訊	14744
讥	14732
羹	14718
曬	14704
祐	14704
蜈	14661
秧	14621
僱	14621
闆	14619
壯	14606
瞿	14605
廟	14565
崂	14558
寮	14536
垦	14523
鋪	14494
沣	14491
颍	14455
翱	14447
疣	14442
涓	14437
偵	14428
湍	14426
哔	14399
蚀	14360
铵	14347
猿	14323
寰	14319
慜	14314
阈	14303
慾	14296
掰	14269
廳	14255
蛭	14248
偃	14246
闰	14191
閃	14185
嘈	14168
缭	14165
歹	14160
砚	14158
昊	14157
喪	14142
賞	14135
篩	14134
磐	14106
輩	14102
丨	14097
續	14074
郫	14062
撸	14060
喵	14053
緻	14047
锣	14044
刃	14041
敕	14023
牦	14018
糾	13997
圩	13993
镗	13979
匯	13963
娓	13949
繪	13946
谌	13928
夠	13883
鍾	13877
擀	13873
碩	13859
惦	13843
蕾	13830
颌	13798
涿	13775
撮	13752
辭	13745
胤	13731
锄	13701
淇	13691
響	13682
蝎	13681
蚯	13593
蟒	13592
頸	13586
灸	13551
撼	13535
邁	13532
麝	13527
滲	13522
螯	13518
靴	13508
贱	13507
甙	13500
篷	13495
挟	13476
瀏	13475
敛	13460
纣	13455
侏	13452
掛	13391
漲	13390
笋	13379
兖	13377
湟	13336
遷	13282
壤	13264
俭	13250
岷	13249
铀	13230
飓	13228
凳	13215
贻	13202
悍	13194
礁	13172
菁	13133
蹟	13119
溧	13116
紐	13110
遲	13095
撥	13095
穹	13082
惶	13078
臥	13065
擂	13060
桦	13058
皎	13040
蹄	13017
阖	13014
呎	12995
嘿	12973
藐	12963
琊	12955
砼	12944
铠	12915
豬	12912
脍	12891
偉	12880
碍	12850
萦	12849
垒	12837
鑒	12831
夭	12825
夾	12823
沛	12804
禪	12792
拙	12777
啪	12761
顆	12744
枉	12742
荥	12742
阙	12727
劍	12724
彗	12663
哆	12654
檐	12640
聰	12621
勸	12615
潤	12611
嘹	12591
蛊	12558
軌	12557
芍	12555
糅	12523
裘	12523
唏	12508
牆	12489
锆	12482
莽	12450
恕	12431
夙	12419
沅	12406
札	12375
萼	12370
頁	12366
簿	12362
猖	12342
珞	12341
癣	12338
屎	12303
島	12290
噱	12261
茴	12253
旦	12253
漓	12219
廷	12219
洱	12211
骶	12211
鳌	12201
哟	12196
槍	12150
役	12140
诅	12131
瀛	12121
诋	12092
杞	12070
钧	12067
蜥	12046
旌	12038
嗣	12036
攸	12030
鲈	12022
盃	12008
幂	12004
蕭	12000
偈	11997
潺	11980
惆	11949
睦	11940
幌	11940
岔	11885
榛	11879
蟋	11849
绢	11847
戍	11823
鍍	11818
貂	11791
倉	11789
喬	11777
歉	11759
塊	11750
擠	11736
慶	11694
噻	11687
齒	11681
卞	11680
妓	11672
瓢	11670
诫	11638
敘	11633
佑	11624
沱	11617
缪	11588
盏	11586
町	11565
臻	11545
枷	11542
蟾	11532
搂	11524
摹	11520
舵	11514
瘋	11496
媚	11494
鞘	11491
衆	11437
熨	11436
漕	11436
晉	11432
鳳	11431
玖	11431
獻	11424
遞	11412
憔	11393
锑	11387
蝗	11387
毀	11334
悖	11326
騙	11320
荠	11319
濾	11301
蕲	11292
碼	11278
焰	11258
砧	11253
嘘	11247
胭	11218
蟠	11207
蹴	11197
惭	11196
睢	11180
聞	11173
妩	11167
辯	11154
拴	11143
苋	11139
貝	11130
拚	11130
帧	11125
剽	11124
搖	11117
衞	11092
辑	11091
倆	11091
爾	11077
蘋	11073
溏	11071
繞	11067
疹	11059
嚣	11041
嘻	11025
淅	11020
佘	10992
罵	10986
猩	10984
浣	10978
颞	10968
呛	10965
酋	10937
倭	10931
紋	10920
莺	10898
燎	10890
爐	10864
墊	10861
呂	10858
咕	10827
梓	10796
糧	10789
蒐	10781
颖	10752
蜻	10744
軸	10719
鍋	10708
儋	10693
佚	10687
勻	10673
蕩	10669
涼	10665
榫	10648
忐	10641
徜	10637
芈	10617
荫	10609
醬	10609
側	10600
癞	10595
笙	10586
茸	10563
赈	10551
嗔	10534
攪	10529
甬	10519
閒	10513
遁	10499
呷	10469
薑	10467
瓮	10446
揚	10432
潞	10405
厲	10399
鬧	10399
謹	10397
肮	10373
菇	10369
贈	10364
峭	10351
桨	10328
倩	10314
岚	10279
凛	10279
荐	10277
啄	10264
獅	10254
罷	10250
暢	10243
剌	10238
荸	10237
蹬	10220
抠	10218
峪	10210
篝	10202
桉	10196
崗	10192
隽	10190
劃	10190
俺	10184
狹	10183
腓	10157
閑	10154
涛	10113
饵	10107
钮	10106
嘧	10103
搀	10077
宙	10069
娅	10066
徙	10060
鸠	10058
岌	10045
帳	10040
遨	10018
賦	10016
甾	10006
霏	9979
呜	9971
箴	9968
莹	9953
怂	9948
囧	9939
輻	9927
耙	9922
堰	9914
麗	9911
脲	9909
涮	9900
飼	9892
畲	9892
涧	9885
倫	9881
籤	9862
叱	9859
龐	9857
灞	9851
鳖	9839
銷	9816
邳	9812
憲	9807
煨	9800
傢	9795
谆	9784
麸	9779
睑	9772
譜	9748
呋	9743
钡	9741
痞	9736
郧	9727
蛰	9726
绸	9710
阆	9683
跛	9683
馄	9668
捶	9659
蚩	9656
羚	9633
傑	9626
痹	9623
峻	9618
瓯	9608
枭	9604
晁	9583
霹	9578
眯	9556
筚	9547
怼	9527
凱	9525
茱	9506
犁	9460
珂	9453
揮	9413
滦	9406
剿	9401
鉀	9395
莒	9392
泣	9378
鳗	9376
錦	9368
鄞	9358
噸	9351
偕	9342
撲	9340
粑	9319
邛	9314
賜	9299
佝	9298
瘘	9286
嘟	9282
宵	9280
汙	9277
窮	9276
敗	9275
鎂	9252
虧	9246
穀	9242
匕	9218
潦	9216
襯	9211
茗	9202
蔔	9179
讳	9173
誕	9163
搽	9158
隼	9156
覃	9155
诧	9149
枳	9135
孳	9130
姣	9122
韌	9089
剝	9075
桿	9068
郜	9058
昵	9044
匍	9024
傀	9018
噁	8999
嘀	8992
盔	8982
貫	8976
鄧	8974
樵	8960
胍	8920
夥	8919
疖	8875
馨	8864
婀	8862
杖	8856
咔	8855
碉	8853
蝇	8840
砰	8829
哒	8829
綁	8821
钎	8805
塗	8783
蔺	8781
樑	8774
嫣	8757
撫	8753
蜚	8752
邬	8746
鹊	8719
逞	8715
豔	8709
湊	8700
粵	8692
菅	8674
巖	8671
梢	8631
彦	8619
咆	8576
賈	8576
遼	8570
璇	8569
琪	8555
馥	8553
嘔	8549
魯	8549
歙	8545
萘	8510
醴	8503
蚜	8497
饕	8492
鑑	8484
艇	8479
茵	8474
貔	8472
蕉	8472
嗡	8470
轟	8446
擬	8443
镭	8434
镖	8426
擋	8418
矽	8417
紡	8407
紮	8382
況	8379
镐	8375
芮	8373
驗	8372
谒	8363
蛾	8361
踝	8354
篱	8354
骊	8339
俾	8337
縫	8335
虱	8334
矜	8330
蓦	8328
澱	8326
疥	8314
喹	8307
闖	8305
螫	8299
販	8293
鏖	8289
頓	8284
蜷	8272
崑	8263
遙	8242
蜱	8232
擎	8229
遛	8218
桀	8213
哽	8203
菟	8200
蓮	8196
碌	8180
伫	8175
踌	8157
娑	8155
捲	8145
亵	8133
潰	8125
彿	8122
彌	8109
飄	8105
蕃	8095
澆	8078
獵	8069
庾	8064
辫	8064
鑽	8060
甯	8049
蒼	8043
琍	8033
伎	8026
旬	8019
嵊	8002
衫	8002
械	7996
掳	7989
懲	7979
鍊	7974
暹	7969
螳	7961
轶	7958
茧	7946
蔑	7931
鲲	7931
怔	7919
攫	7899
谩	7882
蛔	7880
冢	7879
噢	7871
炕	7863
茜	7862
磚	7856
痱	7849
俸	7846
驕	7837
顷	7833
盧	7830
詮	7815
盜	7804
湮	7800
沽	7791
怙	7787
貯	7786
麋	7773
痼	7772
鸢	7771
鉛	7763
嫖	7752
塵	7721
誇	7714
罔	7712
淚	7712
癖	7700
舖	7694
砾	7685
仄	7680
賓	7678
祀	7674
謀	7659
耨	7655
攤	7654
犧	7644
毓	7640
棣	7628
蛹	7594
珐	7576
鳃	7569
祎	7565
斡	7564
獐	7557
骷	7547
涞	7541
箔	7530
檸	7523
跖	7508
霧	7503
邺	7496
渥	7483
侃	7468
屑	7466
鲑	7462
腱	7461
兇	7450
輝	7450
苻	7433
慨	7427
稷	7421
爻	7415
冼	7403
厭	7386
慘	7372
豇	7351
骇	7348
膈	7346
彙	7344
櫻	7339
甫	7332
掙	7329
鲶	7321
桅	7312
菖	7311
袅	7310
颧	7292
勁	7292
钕	7290
噬	7289
渾	7280
潴	7276
泯	7270
螢	7269
亘	7265
黝	7263
